"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"7818","Kings","N/A","Goliath (Part 1)","2009","1","1","TV-14","Parts 1 and 2 of the special two hour
premiere episode, in which battles
between the neighboring nations of
Gilboa and Gath rage. One soldier named
David Shepherd, takes action when he
sees prisoners of war taken. After
crossing enemy lines to rescue them, he
is told he just saved the king of
Gilboa's son. His life forever changes
in that moment.","7.5","NBC","2009-03-15","Francis Lawrence","Michael Green","1:22:21","09/23/2015","09/23/2015","sd","1:22:21","1186","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7819","Kings","N/A","Prosperity","2009","1","3","TV-14","As Queen Rose gets the mansion ready for
the Gath military, King Silas and
General Abner begin to plot against
David Shepherd. However, when David is
not at the peace treaty signing, the
Gath leaders begin to question the
ceremony. Meanwhile, William works to
weaken the King's power; and Jack, angry
about his parents' treatment, goes on a
shopping spree.","7.0","NBC","2009-03-22","Adam Davidson","Erik Oleson","0:41:58","09/23/2015","09/23/2015","sd","0:41:58","1168","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7820","Kings","N/A","First Night","2009","1","4","TV-14","Queen Rose prepares for First Night. She
expects Silas to be here for the entire
event but Seth, his illegitimate son,
has become very ill. Helen begs him to
come to his side. Jack invites David to
a night on the town with his friends
from the army. Michelle on learning that
David followed Jack instead of being at
the Ballet decides to chat up with a
very old friend, Paul Ash.","7.8","NBC","2009-03-29","Francis Lawrence","Michael Green","0:41:52","09/23/2015","09/23/2015","sd","0:41:52","1168","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7821","Kings","N/A","Insurrection","2009","1","5","TV-14","Silas leverages Port Prosperity during
negotiations with Gath, testing David's
loyalties. Elsewhere, Gilboa's citizens
rebel against Silas' decision, causing
Michelle to take action, and William
tries to convince Jack to disobey his
father.","8.5","NBC","2009-04-05","Adam Davidson","Erik Oleson","0:40:50","09/23/2015","09/23/2015","sd","0:40:50","1200","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7822","Kings","N/A","Judgment Day","2009","1","6","TV-14","Today is Judgment Day, an annual
tradition in which Silas will preside
over 10 cases by it's end. David and
Michelle are divided when both want the
10th case spot. Elsewhere, the king's
nephew is released from exile, and Jack
and Katrina find themselves growing
closer during their quest for power.","7.0","NBC","2009-04-18","Clark Johnson","Julie Martin","0:42:32","09/23/2015","09/23/2015","sd","0:42:32","1150","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7823","Kings","N/A","Brotherhood","2009","1","7","TV-14","When Gath's dangerous request threatens
the peace treaty, Jack and David head to
Gath to shore it up. Elsewhere,
Michelle's health-care bill has caused
her problems, and Silas takes steps to
keep the city from being ravaged by a
plague.","7.0","NBC","2009-06-13","Tucker Gates","Kamran Pasha","0:42:07","09/23/2015","09/23/2015","sd","0:42:07","1164","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7824","Kings","Sabbath Queen","The Sabbath Queen","2009","1","8","TV-14","A blackout interrupts the birthday
celebration being held for King Silas,
and may put the whole royal family in
danger. Michelle and David get a chance
to be alone due to this blackout, and
gives Jack an opportunity to engage in
his secret double life without being
noticed. Meanwhile, Silas' future may be
threatened by a decision from past.","6.8","NBC","2009-06-20","Akiva Goldsman","Michael Green","0:42:18","09/23/2015","09/23/2015","sd","0:42:18","1156","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7825","Kings","N/A","Pilgrimage","2009","1","9","TV-14","Silas reveals part of his life outside
of the palace, after he and David go to
the country. Meanwhile, Rose tries to
keep Michelle and Jack's secrets under
wraps.","6.8","NBC","2009-06-27","Akiva Goldsman","Michael Green - David Schulner","0:42:06","09/23/2015","09/23/2015","sd","0:42:06","1162","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7826","Kings","N/A","Chapter One","2009","1","10","TV-14","David is sent to recover the Charter of
Gilboa, and learns some news of his
father's death. Jack and Katrina
announce their engagement, causing
issues within the royal family.","6.7","NBC","2009-07-04","Adam Kane","Bradford Winters - David Schulner","0:42:23","09/23/2015","09/23/2015","sd","0:42:23","1152","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7827","Kings","N/A","Javelin","2009","1","11","TV-14","When David is arrested for treason,
Silas hands the trial to Jack to deal
with.","8.0","NBC","2009-07-11","Clark Johnson","Seamus Kevin Fahey","0:42:09","09/23/2015","09/23/2015","sd","0:42:09","1166","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7828","Kings","New King (Part 1)","The New King (Part 1)","2009","1","12","TV-14","After imprisoning Jack and David for
treason, Silas continues with his plan
to hand over Port Prosperity to long-
time enemy Gath. Meanwhile, Michelle
seeks a way to keep David alive.","8.0","NBC","2009-07-18","Ed Bianchi","Kara Corthron","0:42:11","09/23/2015","09/23/2015","sd","0:42:11","1160","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7829","Kings","New King (Part 2)","The New King (Part 2)","2009","1","13","TV-14","Jack and William make plans for Jack to
take his father's place as King of
Gilboa. To everyone's surprise, Silas is
alive and David escapes Shiloh to warn
Silas about the chaos to come.","8.0","NBC","2009-07-25","Tucker Gates","Michael Green - David Schulner - Julie
Martin","0:42:37","09/23/2015","09/23/2015","sd","0:42:37","1148","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7832","Last Man Standing (2011)","N/A","Last Halloween Standing","2011","1","4","TV-14","Mike feels let down when his daughters
aren't into celebrating Halloween with
him the way they used to. He decides
that his two-year-old grandson, Boyd,
can be his perfect trick or treat
partner. But Kristin, Boyd's mother,
adamantly tells him that she doesn't
want her son to go out on Halloween.
Mike sneaks him out -- with a plan to
get the child home before Kristin gets
back from work. When Mike, dressed as
John Wayne from ""The Green Berets,"" gets
to Ed's house with Boyd, they are
greeted at the door by Ed's lady friend,
Elvira.","7.6","ABC (US)","2011-10-25","John Pasquin","Marsh McCall","0:21:37","09/23/2015","09/23/2015","sd","0:21:37","1132","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7833","Last Man Standing (2011)","N/A","Co-Ed Softball","2011","1","5","TV-14","The Outdoor Man's softball team holds a
vote to decide if they will go coed;
Kristin thinks about her own future as
she helps Mandy fill out college
applications.","7.7","ABC (US)","2011-11-01","John Pasquin","Kevin Hench","0:21:39","09/23/2015","09/23/2015","sd","0:21:39","1130","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7834","Last Man Standing (2011)","N/A","Good Cop, Bad Cop","2011","1","6","TV-14","Vanessa asks Mike to be the one who says
""no"" to Mandy when she wants to try out
for a modeling show, since he usually
says ""yes"" to his daughters for
everything.","7.7","ABC (US)","2011-11-08","John Pasquin","Eben Russell","0:21:20","09/23/2015","09/23/2015","sd","0:21:20","1147","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7835","Last Man Standing (2011)","N/A","Home Security","2011","1","7","TV-14","After a neighbor's home is broken into,
Vanessa puts together a neighborhood
watch program; Mike finds himself in
trouble after getting caught up in some
gossip.","7.6","ABC (US)","2011-11-15","John Pasquin","Eben Russell","0:21:40","09/23/2015","09/23/2015","sd","0:21:40","1129","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7836","Last Man Standing (2011)","N/A","House Rules","2011","1","8","TV-14","Mike establishes new, strict house rules
after Kyle accidentally falls asleep in
Kristin's room.","8.0","ABC (US)","2011-11-22","John Pasquin","Andy Gordon","0:21:29","09/23/2015","09/23/2015","sd","0:21:29","1138","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7837","Last Man Standing (2011)","N/A","Last Christmas Standing","2011","1","10","TV-14","Mike's Christmas spirit gets dampened
when Ryan, the father of Kristen's baby,
unexpectedly comes back to town after a
long absence. Meanwhile, Ed hires Mandy
as an elf at Outdoor Man, where she
tries to unionize the other elves to get
better perks.","7.6","ABC (US)","2011-12-06","John Pasquin","Jack Burditt","0:21:40","09/23/2015","09/23/2015","sd","0:21:40","1129","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7838","Last Man Standing (2011)","Passion of the Mandy","The Passion of the Mandy","2011","1","11","TV-14","Mike, amazed that Mandy might finally
have found a passion for something,
takes her under his wing at work when
she offers to start an Internet campaign
to keep Ed's favorite barber shop
hangout from closing. Also, an exhausted
Vanessa insists that she can still take
care of the household despite her hectic
work schedule, until she falls asleep
during her own business presentation.","7.7","ABC (US)","2011-12-13","John Pasquin","Marsh McCall","0:21:40","09/23/2015","09/23/2015","sd","0:21:40","1129","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7839","Last Man Standing (2011)","N/A","Moon Over Kenya","2012","1","12","TV-14","A visit from a rising star on the
professional fishing circuit leaves
Vanessa wondering if Mike feels tied
down; Eve and Kristin assume Mandy's
decision to become a vegan is a passing
phase.","7.7","ABC (US)","2012-01-03","John Pasquin","Bryan Behar - Steve Baldikoski","0:21:26","09/23/2015","09/23/2015","sd","0:21:26","1141","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7840","Last Man Standing (2011)","N/A","Take Your Daughter to Work","2012","1","13","TV-14","Mike is taken aback when he finds out
that Ed, who has been an absentee dad,
has hired his daughter, Gabriella, to
replace him as the new marketing
consultant of Outdoor Man. When Ed
agrees with Mike that her youth-oriented
proposals to re-brand the retail stores
aren't the way to go, she plays the
Daddy card for all its worth. Also, Mike
and Eve bring home a stray dog that
Mandy thinks she's allergic to.","7.8","ABC (US)","2012-01-10","John Pasquin","Joe Port - Joe Wiseman","0:21:39","09/23/2015","09/23/2015","sd","0:21:39","1129","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7841","Last Man Standing (2011)","N/A","Tree of Strife","2012","1","16","TV-14","Mandy gets to meet Kim Kardashian; when
the city orders Mike to cut down a tree
on his property, he decides to organize
a protest.","7.7","ABC (US)","2012-02-07","John Pasquin","Kevin Hench","0:21:39","09/23/2015","09/23/2015","sd","0:21:39","1130","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7842","Last Man Standing (2011)","N/A","Adrenaline","2012","1","17","TV-14","When Mike gets NASCAR driver Tony
Stewart and his racecar in the store, he
realizes how much he misses the
adrenaline rush he used to get from his
adventures on the road; Vanessa thinks
about how she used to take more chances
before she was a mom.","8.0","ABC (US)","2012-02-14","John Pasquin","Andy Gordon","0:21:39","09/23/2015","09/23/2015","sd","0:21:39","1130","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7843","Last Man Standing (2011)","N/A","Ding Dong Ditch","2012","1","19","TV-14","A teenage prankster gets hurt on the
Baxter's property, and the Baxters get a
bill for his injuries. Meanwhile,
Kristin's busy schedule gets more
challenging when she begins taking
college courses.","8.1","ABC (US)","2012-02-28","John Pasquin","Jon Haller","0:21:40","09/23/2015","09/23/2015","sd","0:21:40","1010","720","406","1.78","2","aac","h264","mp4","24p","N/A","N/A"
"16934","Last Week Tonight with John Oliver","N/A","Fareed Zakaria Interview (Part 2)","2014","0","4","TV-MA","John Oliver and Fareed Zakaria further
discuss the victory of Narendra Modi in
India's recent election.","7.0","HBO","2014-05-18","","","0:29:31","01/27/2016","01/27/2016","sd","0:29:31","1079","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"16914","Last Week Tonight with John Oliver","N/A","Episode 1","2014","1","1","TV-MA","John talks about the Indian election,
Pom Wonderful and talks with the former
NSA Director General Keith Alexander.","8.0","HBO","2014-04-27","Joe Perota","John Oliver - Juli Weiner - Kevin Avery","0:29:58","01/27/2016","01/27/2016","sd","0:29:58","932","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"16915","Last Week Tonight with John Oliver","N/A","Episode 2","2014","1","2","TV-MA","John talks about the recent issues of
the death penalty, François Hollande and
the rising issues happening in Brunei.","8.4","HBO","2014-05-04","Joe Perota","John Oliver - Juli Weiner - Kevin Avery","0:29:25","01/27/2016","01/27/2016","sd","0:29:25","1154","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"16933","Last Week Tonight with John Oliver","N/A","Episode 3","2014","1","3","TV-MA","John talks about Eurovision, Ukraine and
Russia's relations and interviews Bill
Nye about Climate Change.","8.7","HBO","2014-05-11","Joe Perota","John Oliver - Juli Weiner - Kevin Avery","0:29:32","01/27/2016","01/27/2016","sd","0:29:32","1164","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"16916","Last Week Tonight with John Oliver","N/A","Episode 6","2014","1","6","TV-MA","John talks about California Chrome and
the Belmont Stakes, FIFA and the 2014
World Cup, and Syrian President Bashar
al-Assad.","8.3","HBO","2014-06-08","Joe Perota","John Oliver - Juli Weiner - Kevin Avery","0:29:01","01/27/2016","01/27/2016","sd - sd","0:29:01 - 0:29:55","1430 - 1348","720 - 720","404 - 404","1.78 - 1.78","2 - 2","aac - aac","h264 - h264","mp4 - mp4","NTSC - NTSC","N/A - N/A","N/A - N/A"
"16937","Last Week Tonight with John Oliver","N/A","Episode 7","2014","1","7","TV-MA","John talks about US Immigration and
interviews Professor Stephen Hawking.","7.8","HBO","2014-06-15","Joe Perota","John Oliver - Juli Weiner - Kevin Avery","0:29:42","01/27/2016","01/27/2016","sd","0:29:42","981","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
